,Graduado,Calificacion_Promedio,Tareas_Puntuales,Tareas_No_Entregadas,Tareas_Retrasadas,Total_Tareas,Dias_Conectado,Minutos_Promedio,Minutos_Total,clase,Año,Mes,CICLO,Org
195,No,88.51888888888891,9.0,0.0,0.0,9.0,55.0,220.44690909090912,12124.580000000002,Inteligencia Emocional,2018,2,1.25,AN
196,No,67.96333333333334,9.0,0.0,0.0,9.0,47.0,144.1595744680851,6775.500000000001,Finanzas para el Manejo de Marcas,2018,2,1.25,MER
197,No,84.28571428571429,7.0,0.0,0.0,7.0,44.0,100.6531818181818,4428.74,Estrategias de Aprendizaje en Educación a Distancia,2018,2,1.25,EDU
198,Si,78.8888888888889,9.0,0.0,0.0,9.0,71.0,270.18535211267607,19183.160000000003,Toma de Decisiones,2018,2,1.25,EDU
199,No,0.0,0.0,9.0,0.0,9.0,9.0,156.3422222222222,1407.08,Gestión de Centros Educativos,2018,8,2.0,EDU
200,Si,97.77777777777777,9.0,0.0,0.0,9.0,72.0,295.9459722222224,21308.110000000008,Formación Integral ,2018,2,1.25,EDU
201,Si,96.66666666666669,9.0,0.0,0.0,9.0,101.0,171.83306930693072,17355.140000000007,Formación Integral ,2018,2,1.25,EDU
202,No,83.33333333333333,9.0,0.0,0.0,9.0,60.0,228.4605,13707.63,Toma de Decisiones,2018,2,1.25,FZ
203,Si,85.55555555555556,9.0,0.0,0.0,9.0,71.0,131.24915492957751,9318.690000000002,Finanzas para el Manejo de Marcas,2018,2,1.25,MER
204,No,93.81,7.0,0.0,0.0,7.0,34.0,225.7529411764706,7675.600000000001,Estrategias de Aprendizaje en Educación a Distancia,2018,2,1.25,EDU
205,Si,92.91625,8.0,0.0,0.0,8.0,61.0,214.1326229508197,13062.090000000006,Modelos y Herramientas para la Administración,2018,2,1.25,AN
206,Si,84.44555555555556,9.0,0.0,0.0,9.0,41.0,153.83536585365852,6307.25,Trabajo en Equipo,2018,2,1.25,AN
207,Si,82.91625,7.0,1.0,0.0,8.0,39.0,67.45230769230768,2630.64,Modelos y Herramientas para la Administración,2018,2,1.25,AN
208,No,4.4444444444444455,1.0,8.0,0.0,9.0,8.0,149.59125,1196.73,Toma de Decisiones,2018,2,1.25,FZ
209,No,26.66666666666667,3.0,6.0,0.0,9.0,13.0,397.4638461538462,5167.030000000002,Manejo del Estrés,2018,3,1.375,AN
210,No,0.0,0.0,8.0,1.0,9.0,1.0,25.06,25.06,Formación Integral ,2018,2,1.25,EDU
211,Si,85.41625,8.0,0.0,0.0,8.0,74.0,202.18770270270284,14961.890000000007,Modelos y Herramientas para la Administración,2018,2,1.25,AN
212,No,88.8888888888889,9.0,0.0,0.0,9.0,46.0,163.60652173913047,7525.900000000002,Finanzas para el Manejo de Marcas,2018,2,1.25,MER
213,Si,100.0,8.0,0.0,0.0,8.0,115.0,263.65617391304346,30320.46,Modelos y Herramientas para la Administración,2018,2,1.25,AN
214,No,83.33333333333333,8.0,0.0,1.0,9.0,58.0,273.40086206896547,15857.25,Toma de Decisiones,2018,2,1.25,FZ
215,Si,81.85111111111111,9.0,0.0,0.0,9.0,52.0,441.60192307692313,22963.300000000007,Formación Integral ,2018,2,1.25,EDU
216,No,87.77777777777777,9.0,0.0,0.0,9.0,67.0,159.5070149253732,10686.970000000003,Finanzas para el Manejo de Marcas,2018,2,1.25,MER
217,Si,98.33333333333331,9.0,0.0,0.0,9.0,55.0,123.20781818181815,6776.4299999999985,Formación Integral ,2018,2,1.25,EDU
218,No,95.0,8.0,0.0,0.0,8.0,34.0,491.46911764705885,16709.95,Modelos y Herramientas para la Administración,2018,2,1.25,AN
219,Si,91.11111111111113,9.0,0.0,0.0,9.0,83.0,176.6515662650603,14662.080000000005,Toma de Decisiones,2018,2,1.25,EDU
220,No,36.25,3.0,5.0,0.0,8.0,11.0,358.26090909090897,3940.87,Modelos y Herramientas para la Administración,2018,2,1.25,AN
221,No,77.5,7.0,1.0,0.0,8.0,28.0,36.73500000000001,1028.5800000000004,Modelos y Herramientas para la Administración,2018,2,1.25,AN
222,Si,90.0,9.0,0.0,0.0,9.0,36.0,173.44777777777776,6244.119999999999,Finanzas para el Manejo de Marcas,2018,2,1.25,MER
223,Si,91.11111111111113,9.0,0.0,0.0,9.0,67.0,171.58238805970146,11496.02,Toma de Decisiones,2018,2,1.25,AN
224,Si,95.18555555555555,9.0,0.0,0.0,9.0,40.0,178.76175,7150.47,Trabajo en Equipo,2018,2,1.25,RH
225,No,3.333333333333333,1.0,8.0,0.0,9.0,3.0,22.08333333333333,66.25,Formación Integral ,2018,2,1.25,EDU
226,Si,86.21181818181817,11.0,0.0,0.0,11.0,70.0,210.40814285714282,14728.569999999994,Mercadotecnia Estratégica,2018,3,1.375,MER
227,No,70.74111111111111,4.0,1.0,4.0,9.0,30.0,189.82666666666668,5694.8,Trabajo en Equipo,2018,2,1.25,EDU
228,Si,93.51888888888891,9.0,0.0,0.0,9.0,45.0,222.3157777777777,10004.209999999995,Formación Integral ,2018,2,1.25,EDU
229,Si,100.0,9.0,0.0,0.0,9.0,81.0,136.49604938271608,11056.180000000002,Trabajo en Equipo,2018,2,1.25,RH
230,Si,90.15818181818182,11.0,0.0,0.0,11.0,103.0,355.37669902912614,36603.79999999999,Mercadotecnia Estratégica,2018,3,1.375,MER
231,Si,98.75,8.0,0.0,0.0,8.0,94.0,145.55861702127658,13682.510000000002,Modelos y Herramientas para la Administración,2018,2,1.25,AN
232,No,20.0,2.0,7.0,0.0,9.0,6.0,273.0133333333333,1638.08,Trabajo en Equipo,2018,2,1.25,EDU
233,Si,81.0,10.0,0.0,0.0,10.0,127.0,302.2876377952756,38390.529999999984,Liderazgo y Motivación,2018,5,1.625,AN
234,Si,85.18555555555554,9.0,0.0,0.0,9.0,67.0,134.65298507462686,9021.75,Formación Integral ,2018,2,1.25,EDU
235,Si,83.14777777777778,8.0,0.0,1.0,9.0,93.0,318.03989247311836,29577.710000000014,Formación Integral ,2018,2,1.25,EDU
236,Si,61.852222222222224,8.0,0.0,1.0,9.0,90.0,224.20255555555562,20178.230000000007,Trabajo en Equipo,2018,2,1.25,AN
237,No,94.28571428571428,7.0,0.0,0.0,7.0,26.0,90.31499999999998,2348.19,Estrategias de Aprendizaje en Educación a Distancia,2018,2,1.25,EDU
238,No,95.71428571428572,7.0,0.0,0.0,7.0,37.0,484.6748648648648,17932.969999999998,Estrategias de Aprendizaje en Educación a Distancia,2018,2,1.25,EDU
239,Si,90.55555555555556,9.0,0.0,0.0,9.0,91.0,262.90538461538455,23924.38999999999,Estrategias de Enseñanza,2018,3,1.375,EDU
240,Si,89.81444444444445,8.0,0.0,1.0,9.0,87.0,194.6094252873563,16931.02,Contabilidad Financiera y Presupuestos,2018,3,1.375,EDU
241,No,88.95833333333331,11.0,1.0,0.0,12.0,62.0,218.9703225806452,13576.16,Mercadotecnia Estratégica,2018,3,1.375,MER
242,Si,96.11111111111113,9.0,0.0,0.0,9.0,112.0,279.29848214285715,31281.43000000001,Contabilidad Financiera y Presupuestos,2018,3,1.375,EDU
243,No,38.5,4.0,5.0,1.0,10.0,10.0,150.834,1508.34,Coaching,2018,3,1.375,RH
244,Si,96.29555555555555,9.0,0.0,0.0,9.0,57.0,157.8733333333333,8998.78,Contabilidad Financiera y Presupuestos,2018,3,1.375,EDU
245,Si,90.37,9.0,0.0,0.0,9.0,110.0,286.2819090909091,31491.01,Estrategias de Enseñanza,2018,3,1.375,EDU
246,No,27.036666666666665,3.0,4.0,2.0,9.0,17.0,271.4929411764706,4615.38,Contabilidad Financiera y Presupuestos,2018,3,1.375,EDU
247,Si,96.0,10.0,0.0,0.0,10.0,92.0,141.9168478260869,13056.349999999995,Coaching,2018,3,1.375,AN
248,No,59.65916666666666,8.0,4.0,0.0,12.0,54.0,282.5403703703704,15257.18,Mercadotecnia Estratégica,2018,3,1.375,MER
249,Si,97.40777777777778,9.0,0.0,0.0,9.0,24.0,478.13375,11475.21,Manejo del Estrés,2018,3,1.375,AN
250,Si,97.77777777777777,9.0,0.0,0.0,9.0,91.0,170.20219780219784,15488.400000000005,Manejo del Estrés,2018,3,1.375,AN
251,Si,73.70444444444446,9.0,0.0,0.0,9.0,89.0,270.2865168539326,24055.50000000001,Estrategias de Enseñanza,2018,3,1.375,EDU
252,Si,0.0,0.0,10.0,0.0,10.0,17.0,154.07058823529408,2619.2,Coaching,2018,3,1.375,AN
253,Si,83.5,10.0,0.0,0.0,10.0,53.0,135.10188679245286,7160.4,Coaching,2018,3,1.375,RH
254,No,77.29166666666667,10.0,2.0,0.0,12.0,89.0,248.78022471910126,22141.44000000001,Mercadotecnia Estratégica,2018,3,1.375,AN
255,Si,99.0,9.0,0.0,1.0,10.0,116.0,259.50396551724145,30102.46000000001,Coaching,2018,3,1.375,AN
256,No,0.0,0.0,9.0,0.0,9.0,1.0,33.43,33.43,Calidad,2018,4,1.5,AN
257,No,91.03666666666666,9.0,0.0,0.0,9.0,21.0,154.4590476190476,3243.6399999999994,Administración de Proyectos,2018,3,1.375,AN
258,No,32.22222222222222,2.0,5.0,2.0,9.0,10.0,49.593999999999994,495.94,Estrategias de Enseñanza,2018,3,1.375,EDU
259,No,87.5,8.0,0.0,2.0,10.0,35.0,208.358,7292.529999999999,Coaching,2018,3,1.375,AN
260,Si,96.66666666666669,9.0,0.0,0.0,9.0,65.0,144.74876923076926,9408.67,Creativity Workshop: pensamiento lateral aplicado,2018,4,1.5,AN
261,Si,75.84727272727272,11.0,0.0,0.0,11.0,109.0,263.3514678899083,28705.310000000005,Mercadotecnia Estratégica,2018,3,1.375,MER
262,No,33.333333333333336,4.0,5.0,0.0,9.0,19.0,484.95263157894755,9214.100000000002,Administración de Proyectos,2018,3,1.375,AN
263,Si,90.18444444444445,9.0,0.0,0.0,9.0,75.0,157.23586666666662,11792.69,Contabilidad Financiera y Presupuestos,2018,3,1.375,EDU
264,No,29.5,4.0,6.0,0.0,10.0,12.0,147.4358333333333,1769.23,Coaching,2018,3,1.375,AN
265,Si,91.0,10.0,0.0,0.0,10.0,105.0,159.03876190476197,16699.070000000007,Coaching,2018,3,1.375,AN
266,No,52.592222222222226,5.0,4.0,0.0,9.0,7.0,211.13285714285712,1477.9299999999996,Calidad,2018,4,1.5,AN
267,No,0.0,0.0,9.0,0.0,9.0,7.0,32.722857142857144,229.06,Crecimiento y Desarrollo Humano,2018,6,1.75,EDU
268,No,96.29666666666668,9.0,0.0,0.0,9.0,28.0,423.7564285714288,11865.180000000002,Manejo del Estrés,2018,3,1.375,AN
269,Si,94.2,10.0,0.0,0.0,10.0,29.0,431.38103448275865,12510.05,Desarrollo humano,2018,8,2.0,EDU
270,No,82.03666666666666,9.0,0.0,0.0,9.0,24.0,238.7025,5728.8600000000015,Cultura Financiera,2018,4,1.5,FZ
271,No,21.11111111111111,3.0,6.0,0.0,9.0,17.0,394.5894117647059,6708.02,Calidad,2018,4,1.5,AN
272,Si,87.77777777777777,9.0,0.0,0.0,9.0,101.0,159.64495049504953,16124.14,Creativity Workshop: pensamiento lateral aplicado,2018,4,1.5,RH
273,Si,88.92555555555555,9.0,0.0,0.0,9.0,54.0,164.75777777777782,8896.92,Orientación al Logro,2018,4,1.5,AN
274,Si,91.61111111111113,9.0,0.0,0.0,9.0,98.0,199.47051020408162,19548.11,Orientación al Logro,2018,4,1.5,AN
275,No,90.18444444444445,9.0,0.0,0.0,9.0,20.0,507.5185,10150.37,Evaluación del Aprendizaje,2018,4,1.5,EDU
276,No,0.0,0.0,10.0,0.0,10.0,3.0,99.43,298.29,Liderazgo y Motivación,2019,7,2.875,AN
277,No,74.44333333333333,8.0,1.0,0.0,9.0,20.0,260.66650000000004,5213.330000000001,Creativity Workshop: pensamiento lateral aplicado,2018,4,1.5,AN
278,Si,80.0,9.0,0.0,0.0,9.0,49.0,233.81530612244904,11456.950000000004,Análisis Económico y Modelos de Decisión,2018,4,1.5,AN
279,Si,94.07333333333334,9.0,0.0,0.0,9.0,85.0,103.58329411764706,8804.58,Creativity Workshop: pensamiento lateral aplicado,2018,4,1.5,RH
280,No,95.92555555555555,9.0,0.0,0.0,9.0,39.0,198.15487179487175,7728.04,Gestión de Centros Educativos,2018,4,1.5,EDU
281,No,86.66555555555556,9.0,0.0,0.0,9.0,19.0,70.97999999999998,1348.6199999999994,Creativity Workshop: pensamiento lateral aplicado,2018,4,1.5,EDU
282,Si,98.14777777777779,9.0,0.0,0.0,9.0,49.0,206.9167346938776,10138.920000000002,Creativity Workshop: pensamiento lateral aplicado,2018,4,1.5,RH
283,No,73.33333333333333,8.0,1.0,0.0,9.0,18.0,256.0733333333333,4609.32,Comunicación en Medios Digitales,2018,4,1.5,MER
284,No,70.0,8.0,1.0,0.0,9.0,30.0,373.458,11203.74,Comunicación en Medios Digitales,2018,4,1.5,MER
285,Si,80.74111111111111,9.0,0.0,0.0,9.0,64.0,154.38937499999997,9880.919999999998,Análisis Económico y Modelos de Decisión,2018,4,1.5,AN
286,No,43.518888888888895,6.0,3.0,0.0,9.0,46.0,226.79565217391308,10432.600000000002,Comunicación en Medios Digitales,2018,4,1.5,MER
287,Si,83.14888888888889,9.0,0.0,0.0,9.0,49.0,320.405306122449,15699.86,Comunicación en Medios Digitales,2018,4,1.5,MER
288,Si,98.59333333333332,9.0,0.0,0.0,9.0,139.0,426.14654676258994,59234.37,Orientación al Logro,2018,4,1.5,AN
289,No,36.167,5.0,5.0,0.0,10.0,19.0,243.77842105263161,4631.79,Liderazgo y Motivación,2018,5,1.625,AN
290,Si,98.14777777777779,9.0,0.0,0.0,9.0,109.0,304.2442201834864,33162.62000000002,Orientación al Logro,2018,4,1.5,AN
291,Si,94.81444444444445,9.0,0.0,0.0,9.0,113.0,252.3165486725663,28511.769999999986,Creativity Workshop: pensamiento lateral aplicado,2018,4,1.5,AN
292,Si,93.33333333333331,9.0,0.0,0.0,9.0,52.0,123.05230769230768,6398.72,Creativity Workshop: pensamiento lateral aplicado,2018,4,1.5,AN
293,Si,96.11111111111113,9.0,0.0,0.0,9.0,60.0,210.719,12643.139999999998,Evaluación del Aprendizaje,2018,4,1.5,EDU
294,Si,88.51777777777778,9.0,0.0,0.0,9.0,50.0,293.1436000000001,14657.180000000006,Análisis Económico y Modelos de Decisión,2018,4,1.5,AN
295,Si,85.92555555555555,9.0,0.0,0.0,9.0,90.0,131.58755555555555,11842.88,Creativity Workshop: pensamiento lateral aplicado,2018,4,1.5,EDU
296,Si,90.334,10.0,0.0,0.0,10.0,95.0,188.9450526315789,17949.78,Liderazgo y Motivación,2018,5,1.625,RH
297,Si,93.5,10.0,0.0,0.0,10.0,68.0,166.92382352941172,11350.819999999998,Liderazgo y Motivación,2018,5,1.625,RH
298,Si,89.91625,8.0,0.0,0.0,8.0,103.0,158.4345631067961,16318.759999999998,Finanzas para no Financieros,2018,5,1.625,FZ
299,Si,85.5,10.0,0.0,0.0,10.0,78.0,166.63410256410256,12997.46,Liderazgo y Motivación,2018,5,1.625,MER
300,No,84.501,10.0,0.0,0.0,10.0,31.0,121.28032258064516,3759.69,Liderazgo y Motivación,2018,5,1.625,AN
301,No,81.29666666666667,6.0,0.0,3.0,9.0,20.0,126.59250000000002,2531.850000000001,Planeación Estratégica,2018,6,1.75,AN
302,Si,96.5,10.0,0.0,0.0,10.0,113.0,268.57991150442484,30349.53000000001,Liderazgo y Motivación,2018,5,1.625,EDU
303,Si,89.333,10.0,0.0,0.0,10.0,106.0,174.073962264151,18451.840000000004,Liderazgo y Motivación,2018,5,1.625,AN
304,No,82.5,10.0,0.0,0.0,10.0,78.0,257.4657692307692,20082.329999999994,Liderazgo y Motivación,2018,5,1.625,AN
305,Si,89.5,10.0,0.0,0.0,10.0,61.0,136.33967213114764,8316.720000000007,Liderazgo y Motivación,2018,5,1.625,MER
306,No,73.0,9.0,1.0,0.0,10.0,95.0,207.3198947368421,19695.39,Liderazgo y Motivación,2018,5,1.625,RH
307,Si,92.0,10.0,0.0,0.0,10.0,103.0,146.96271844660197,15137.160000000005,Liderazgo y Motivación,2018,5,1.625,AN
308,Si,91.833,10.0,0.0,0.0,10.0,46.0,124.34630434782608,5719.93,Liderazgo y Motivación,2018,5,1.625,EDU
309,Si,90.5,10.0,0.0,0.0,10.0,104.0,268.41798076923067,27915.46999999999,Liderazgo y Motivación,2018,5,1.625,AN
310,Si,89.499,10.0,0.0,0.0,10.0,122.0,300.28696721311474,36635.01,La Tecnología en la Educación,2018,5,1.625,EDU
311,No,97.77777777777777,9.0,0.0,0.0,9.0,39.0,499.62871794871813,19485.520000000004,Planeación Estratégica,2018,6,1.75,EDU
312,No,15.0,0.0,8.0,2.0,10.0,6.0,315.9316666666667,1895.59,La Tecnología en la Educación,2018,5,1.625,EDU
313,No,89.0,10.0,0.0,0.0,10.0,22.0,129.11363636363637,2840.4999999999995,Liderazgo y Motivación,2018,5,1.625,AN
314,No,78.33375,2.0,1.0,5.0,8.0,17.0,298.65882352941173,5077.2,Finanzas para no Financieros,2018,5,1.625,FZ
315,No,36.333,3.0,6.0,1.0,10.0,10.0,123.927,1239.27,La Tecnología en la Educación,2018,5,1.625,EDU
316,No,41.833,5.0,5.0,0.0,10.0,17.0,177.75588235294117,3021.850000000001,Liderazgo y Motivación,2018,5,1.625,MER
317,Si,89.75,9.0,0.0,1.0,10.0,92.0,138.00836956521735,12696.769999999995,La Tecnología en la Educación,2018,5,1.625,EDU
318,Si,98.0,10.0,0.0,0.0,10.0,51.0,304.2050980392156,15514.459999999995,Liderazgo y Motivación,2018,5,1.625,RH
319,No,66.987,7.0,2.0,1.0,10.0,47.0,237.91638297872342,11182.07,La Tecnología en la Educación,2018,5,1.625,EDU
320,No,85.55555555555556,9.0,0.0,0.0,9.0,24.0,373.73958333333326,8969.749999999998,Toma de Decisiones,2018,7,1.875,AN
321,No,88.8888888888889,9.0,0.0,0.0,9.0,63.0,235.7115873015873,14849.83,Finanzas para el Manejo de Marcas,2018,7,1.875,MER
322,No,69.167,8.0,2.0,0.0,10.0,66.0,139.41621212121214,9201.47,Liderazgo y Motivación,2018,5,1.625,EDU
323,No,7.0,1.0,9.0,0.0,10.0,4.0,359.755,1439.02,La Tecnología en la Educación,2018,5,1.625,EDU
324,Si,91.667,10.0,0.0,0.0,10.0,47.0,185.1514893617021,8702.119999999997,Liderazgo y Motivación,2018,5,1.625,AN
325,Si,87.4175,8.0,0.0,0.0,8.0,76.0,152.00342105263158,11552.26,Finanzas para no Financieros,2018,5,1.625,FZ
326,No,88.916,6.0,0.0,4.0,10.0,24.0,97.80708333333335,2347.370000000001,La Tecnología en la Educación,2018,5,1.625,EDU
327,Si,96.0,10.0,0.0,0.0,10.0,55.0,128.484,7066.620000000001,Liderazgo y Motivación,2018,5,1.625,AN
328,Si,86.166,10.0,0.0,0.0,10.0,89.0,253.24595505617972,22538.89,Liderazgo y Motivación,2018,5,1.625,EDU
329,No,0.0,0.0,10.0,0.0,10.0,2.0,46.84,93.68,Liderazgo y Motivación,2018,5,1.625,AN
330,No,73.70333333333333,9.0,0.0,0.0,9.0,31.0,141.14548387096778,4375.510000000001,Planeación Estratégica,2018,6,1.75,FZ
331,No,34.0,4.0,6.0,0.0,10.0,14.0,128.75857142857143,1802.62,La Tecnología en la Educación,2018,5,1.625,EDU
332,Si,93.667,10.0,0.0,0.0,10.0,91.0,210.79725274725268,19182.55,Liderazgo y Motivación,2018,5,1.625,EDU
333,Si,93.0,10.0,0.0,0.0,10.0,75.0,235.0896,17631.719999999998,Liderazgo y Motivación,2018,5,1.625,EDU
334,Si,94.333,10.0,0.0,0.0,10.0,105.0,141.9438095238095,14904.1,Liderazgo y Motivación,2018,5,1.625,EDU
335,Si,81.833,10.0,0.0,0.0,10.0,29.0,113.14172413793106,3281.110000000001,Liderazgo y Motivación,2018,5,1.625,EDU
336,Si,94.834,10.0,0.0,0.0,10.0,117.0,190.22846153846154,22256.73,Liderazgo y Motivación,2018,5,1.625,EDU
337,No,27.40777777777777,1.0,5.0,3.0,9.0,16.0,167.89499999999995,2686.32,Planeación Estratégica,2018,6,1.75,FZ
338,Si,94.44444444444444,9.0,0.0,0.0,9.0,114.0,305.04833333333323,34775.50999999999,Planeación Estratégica,2018,6,1.75,AN
339,Si,99.25888888888888,9.0,0.0,0.0,9.0,96.0,152.8436458333333,14672.989999999998,Empowerment,2018,6,1.75,AN
340,Si,94.44444444444444,9.0,0.0,0.0,9.0,121.0,278.81214876033056,33736.27,Empowerment,2018,6,1.75,AN
341,Si,97.77777777777777,9.0,0.0,0.0,9.0,31.0,288.9951612903226,8958.850000000002,Empowerment,2018,6,1.75,AN
342,Si,97.22222222222223,9.0,0.0,0.0,9.0,87.0,152.61816091954026,13277.78,Gestión de las Adquisiciones,2018,6,1.75,AN
343,Si,95.18555555555555,9.0,0.0,0.0,9.0,126.0,297.3496825396825,37466.05999999998,Crecimiento y Desarrollo Humano,2018,6,1.75,EDU
344,No,2.2222222222222223,1.0,8.0,0.0,9.0,6.0,219.5883333333333,1317.53,Empowerment,2018,6,1.75,AN
345,No,95.55555555555556,9.0,0.0,0.0,9.0,39.0,612.233076923077,23877.090000000004,Empowerment,2018,6,1.75,RH
346,Si,94.81444444444445,9.0,0.0,0.0,9.0,75.0,93.9356,7045.169999999999,Empowerment,2018,6,1.75,AN
347,Si,91.11111111111113,9.0,0.0,0.0,9.0,111.0,155.23873873873868,17231.499999999996,Formación Integral ,2018,7,1.875,EDU
348,Si,89.44444444444444,9.0,0.0,0.0,9.0,103.0,245.6441747572815,25301.349999999995,Empowerment,2018,6,1.75,AN
349,Si,98.88888888888887,9.0,0.0,0.0,9.0,107.0,240.53700934579442,25737.459999999995,Crecimiento y Desarrollo Humano,2018,6,1.75,EDU
350,No,42.22222222222222,4.0,5.0,0.0,9.0,15.0,447.6966666666667,6715.450000000002,Crecimiento y Desarrollo Humano,2018,6,1.75,EDU
351,Si,91.85222222222221,9.0,0.0,0.0,9.0,98.0,305.09683673469397,29899.490000000016,Gestión de las Adquisiciones,2018,6,1.75,AN
352,No,87.40777777777778,9.0,0.0,0.0,9.0,20.0,274.78800000000007,5495.760000000001,Empowerment,2018,6,1.75,AN
353,Si,84.44444444444444,9.0,0.0,0.0,9.0,86.0,122.63813953488379,10546.880000000003,Formación Integral ,2018,7,1.875,EDU
354,No,87.96333333333334,9.0,0.0,0.0,9.0,88.0,157.61772727272728,13870.36,Planeación Estratégica,2018,6,1.75,AN
355,Si,88.14777777777779,9.0,0.0,0.0,9.0,71.0,180.10619718309857,12787.54,Empowerment,2018,6,1.75,RH
356,Si,86.2,10.0,0.0,0.0,10.0,39.0,389.8866666666667,15205.580000000002,Excelencia en el Servicio al Cliente,2018,7,1.875,AN
357,Si,78.33333333333333,8.0,1.0,0.0,9.0,25.0,369.6888,9242.22,Crecimiento y Desarrollo Humano,2018,6,1.75,EDU
358,Si,91.85222222222221,9.0,0.0,0.0,9.0,57.0,218.71578947368417,12466.799999999996,Gestión de las Adquisiciones,2018,6,1.75,AN
359,No,98.51888888888891,9.0,0.0,0.0,9.0,34.0,100.67617647058823,3422.99,Gestión de las Adquisiciones,2018,6,1.75,AN
360,Si,89.07444444444445,9.0,0.0,0.0,9.0,37.0,293.677027027027,10866.05,Gestión de las Adquisiciones,2018,6,1.75,AN
361,Si,92.22222222222223,9.0,0.0,0.0,9.0,67.0,105.5976119402985,7075.04,Empowerment,2018,6,1.75,RH
362,No,87.59333333333332,7.0,0.0,2.0,9.0,25.0,207.8452,5196.129999999999,Gestión de las Adquisiciones,2018,6,1.75,AN
363,No,79.39363636363636,8.0,1.0,2.0,11.0,45.0,181.8093333333333,8181.420000000001,Trabajo en Equipo,2018,7,1.875,EDU
364,No,93.88888888888887,9.0,0.0,0.0,9.0,35.0,289.64800000000014,10137.680000000004,Gestión de las Adquisiciones,2018,6,1.75,AN
365,Si,98.88888888888887,9.0,0.0,0.0,9.0,104.0,176.59625000000003,18366.01,Empowerment,2018,6,1.75,AN
366,No,78.51888888888891,8.0,1.0,0.0,9.0,31.0,445.54032258064535,13811.750000000005,Empowerment,2018,6,1.75,AN
367,No,99.69111111111113,18.0,0.0,0.0,18.0,26.0,282.49961538461537,7344.989999999999,Data Driven Decisions,2019,4,2.5,TI
368,Si,95.334,10.0,0.0,0.0,10.0,50.0,223.0384,11151.920000000002,Excelencia en el Servicio al Cliente,2018,7,1.875,AN
369,No,22.222222222222218,2.0,7.0,0.0,9.0,17.0,58.95176470588235,1002.18,Crecimiento y Desarrollo Humano,2018,6,1.75,EDU
370,Si,89.63,9.0,0.0,0.0,9.0,80.0,142.612875,11409.03,Gestión de las Adquisiciones,2018,6,1.75,AN
371,Si,92.05555555555556,9.0,0.0,0.0,9.0,87.0,176.46747126436782,15352.670000000002,Crecimiento y Desarrollo Humano,2018,6,1.75,EDU
372,No,87.77777777777777,8.0,0.0,1.0,9.0,45.0,219.2811111111111,9867.65,Planeación Estratégica,2018,6,1.75,EDU
373,Si,89.81444444444445,9.0,0.0,0.0,9.0,52.0,102.26250000000002,5317.6500000000015,Empowerment,2018,6,1.75,AN
374,Si,89.62888888888891,9.0,0.0,0.0,9.0,81.0,219.25234567901236,17759.44,Gestión de las Adquisiciones,2018,6,1.75,AN
375,No,0.0,0.0,9.0,0.0,9.0,3.0,52.04666666666666,156.14,Crecimiento y Desarrollo Humano,2018,6,1.75,EDU
376,Si,98.88888888888887,9.0,0.0,0.0,9.0,107.0,258.3180373831776,27640.03000000001,Crecimiento y Desarrollo Humano,2018,6,1.75,EDU
377,Si,90.18555555555555,9.0,0.0,0.0,9.0,73.0,317.9695890410959,23211.78,Empowerment,2018,6,1.75,RH
378,No,65.92555555555556,7.0,2.0,0.0,9.0,84.0,158.14928571428567,13284.539999999995,Gestión de las Adquisiciones,2018,6,1.75,AN
379,No,5.5555555555555545,1.0,8.0,0.0,9.0,15.0,427.834,6417.51,Crecimiento y Desarrollo Humano,2018,6,1.75,EDU
380,Si,98.33333333333331,9.0,0.0,0.0,9.0,76.0,258.12947368421055,19617.840000000004,Gestión de las Adquisiciones,2018,6,1.75,AN
381,No,85.55555555555556,8.0,1.0,0.0,9.0,30.0,701.9223333333333,21057.669999999995,Empowerment,2018,6,1.75,RH
382,Si,96.29666666666668,9.0,0.0,0.0,9.0,119.0,257.6521008403363,30660.600000000013,Empowerment,2018,6,1.75,RH
383,Si,95.92555555555555,9.0,0.0,0.0,9.0,83.0,233.88457831325303,19412.42,Gestión de las Adquisiciones,2018,6,1.75,AN
384,No,83.70444444444446,9.0,0.0,0.0,9.0,55.0,48.60200000000001,2673.110000000001,Empowerment,2018,6,1.75,AN
